fault_id,source_dataset,scenario_id,fault_type_raw,fault_type_cn,fault_level,affected_kpis,start_time,end_time,station_id,fault_longitude,fault_latitude,truth_longitude,truth_latitude,localization_error_m,diagnosis_text
KG_ID_6L76Q82QUK,Kaggle5GRootCause,ID_6L76Q82QUK,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:42:26.000000,2025-05-07 16:42:35.000000,KG_0033317_29_649,128.18485,32.57826,128.18585,32.577144,155.48339,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_LQ01U0O6V9,Kaggle5GRootCause,ID_LQ01U0O6V9,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:28:06.000000,2025-05-07 16:28:15.000000,KG_0034038_2_258,128.18757,32.578795,128.18793,32.579048,43.764915,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_2DIJWVAMCG,Kaggle5GRootCause,ID_2DIJWVAMCG,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:23:42.000000,2025-05-07 13:23:51.000000,KG_0033237_15_333,128.1913,32.585253,128.19054,32.586615,167.40355,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_NWLTWXTC4V,Kaggle5GRootCause,ID_NWLTWXTC4V,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:14:52.000000,2025-05-07 14:15:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18608,32.584337,84.155487,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_OLWDAZVWMW,Kaggle5GRootCause,ID_OLWDAZVWMW,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:20:05.000000,2025-05-07 11:20:14.000000,KG_0033918_52_696,128.19231,32.582585,128.19219,32.582553,11.352629,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_X5DIJYQ9YQ,Kaggle5GRootCause,ID_X5DIJYQ9YQ,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:21:22.000000,2025-05-07 15:21:31.000000,KG_0033164_24_368,128.18891,32.581258,128.18902,32.581786,59.74402,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_OVDRNN7VNZ,Kaggle5GRootCause,ID_OVDRNN7VNZ,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:11:25.000000,2025-05-07 11:11:34.000000,KG_0034038_4_712,128.18874,32.579474,128.18825,32.579126,60.173009,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_FJRRUH75QS,Kaggle5GRootCause,ID_FJRRUH75QS,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:14:42.000000,2025-05-07 15:14:51.000000,KG_0033317_13_217,128.18732,32.582308,128.18687,32.580634,190.76493,复核服务小区下倾角，优化远端覆盖。
KG_ID_3DDFNRS1J9,Kaggle5GRootCause,ID_3DDFNRS1J9,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:49:42.000000,2025-05-07 13:49:51.000000,KG_0033918_53_688,128.19332,32.585802,128.19313,32.586458,74.962074,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_MYK351XYT2,Kaggle5GRootCause,ID_MYK351XYT2,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:39:16.000000,2025-05-07 16:39:25.000000,KG_0034038_4_712,128.18834,32.579667,128.18792,32.579079,76.167662,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_3B7S8HDUR8,Kaggle5GRootCause,ID_3B7S8HDUR8,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:40:32.000000,2025-05-07 13:40:41.000000,KG_0033918_29_432,128.19624,32.584066,128.19387,32.584533,228.06129,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_TPQS5RVW7I,Kaggle5GRootCause,ID_TPQS5RVW7I,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:38:26.000000,2025-05-07 16:38:35.000000,KG_0034038_4_712,128.18834,32.579686,128.18793,32.579079,77.708613,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_AN8DFNPDW8,Kaggle5GRootCause,ID_AN8DFNPDW8,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:31:45.000000,2025-05-07 11:31:54.000000,KG_0033917_15_482,128.19443,32.579984,128.19467,32.579844,27.273021,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_OEM2N4422Y,Kaggle5GRootCause,ID_OEM2N4422Y,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:25:55.000000,2025-05-07 11:26:04.000000,KG_0033918_25_477,128.19339,32.582369,128.1939,32.582257,48.963133,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_N3N1PAO36V,Kaggle5GRootCause,ID_N3N1PAO36V,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:25:32.000000,2025-05-07 14:25:41.000000,KG_0033164_4_330,128.18692,32.584056,128.18644,32.584389,58.110085,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_M19TYXZJT0,Kaggle5GRootCause,ID_M19TYXZJT0,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:43:45.000000,2025-05-07 11:43:54.000000,KG_0034039_2_619,128.19157,32.577557,128.19202,32.578636,127.30061,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_F7OD7OWEI6,Kaggle5GRootCause,ID_F7OD7OWEI6,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:08:35.000000,2025-05-07 11:08:44.000000,KG_0033164_14_129,128.1897,32.581064,128.18906,32.580982,60.606875,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_O4CGNEJOIR,Kaggle5GRootCause,ID_O4CGNEJOIR,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:21:42.000000,2025-05-07 14:21:51.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,复核服务小区下倾角，优化远端覆盖。
KG_ID_8NXIZS698H,Kaggle5GRootCause,ID_8NXIZS698H,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:46:02.000000,2025-05-07 13:46:11.000000,KG_0033916_27_44,128.19662,32.582743,128.19709,32.582192,75.161614,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_K2JH7WJ7KA,Kaggle5GRootCause,ID_K2JH7WJ7KA,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:24:22.000000,2025-05-07 14:24:31.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_DAP5YPB5QK,Kaggle5GRootCause,ID_DAP5YPB5QK,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:38:52.000000,2025-05-07 13:39:01.000000,KG_0033918_24_983,128.19553,32.583285,128.19379,32.582242,200.07711,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_YZVX3JENQE,Kaggle5GRootCause,ID_YZVX3JENQE,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:24:22.000000,2025-05-07 15:24:31.000000,KG_0034038_4_712,128.1873,32.579225,128.18792,32.579078,59.552492,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_YUTOFP734L,Kaggle5GRootCause,ID_YUTOFP734L,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:18:05.000000,2025-05-07 11:18:14.000000,KG_0033164_14_129,128.19113,32.58094,128.18943,32.581036,159.19228,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_NX3YRWAB4U,Kaggle5GRootCause,ID_NX3YRWAB4U,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:57:32.000000,2025-05-07 13:57:41.000000,KG_0033918_52_696,128.19281,32.583088,128.19205,32.582533,94.15777,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_CB8JSY98NJ,Kaggle5GRootCause,ID_CB8JSY98NJ,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:17:02.000000,2025-05-07 14:17:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_8T849R8GM8,Kaggle5GRootCause,ID_8T849R8GM8,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:34:45.000000,2025-05-07 11:34:54.000000,KG_0033918_27_412,128.1917,32.581425,128.19196,32.582497,121.59934,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_6INNEJKUC0,Kaggle5GRootCause,ID_6INNEJKUC0,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:14:52.000000,2025-05-07 14:15:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18608,32.584337,84.155487,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_7QHXKR6IEL,Kaggle5GRootCause,ID_7QHXKR6IEL,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:38:26.000000,2025-05-07 16:38:35.000000,KG_0034038_4_712,128.18834,32.579686,128.18838,32.579145,60.267341,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_GH6BWWU4AD,Kaggle5GRootCause,ID_GH6BWWU4AD,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:50:25.000000,2025-05-07 11:50:34.000000,KG_0033286_28_348,128.18889,32.575801,128.18798,32.57536,98.466581,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_2GX1QN3UMP,Kaggle5GRootCause,ID_2GX1QN3UMP,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:32:32.000000,2025-05-07 14:32:41.000000,KG_0033164_4_330,128.18738,32.584946,128.18632,32.584371,118.58269,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_MB86W8RXJ1,Kaggle5GRootCause,ID_MB86W8RXJ1,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:37:06.000000,2025-05-07 16:37:15.000000,KG_0033164_27_71,128.18852,32.580165,128.18953,32.580994,132.12814,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_C0FZ2BSZDJ,Kaggle5GRootCause,ID_C0FZ2BSZDJ,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:29:46.000000,2025-05-07 16:29:55.000000,KG_0034038_26_394,128.18698,32.576562,128.18679,32.576813,33.158246,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_OQDX9Q82AN,Kaggle5GRootCause,ID_OQDX9Q82AN,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:40:32.000000,2025-05-07 13:40:41.000000,KG_0033918_29_432,128.19624,32.584066,128.19387,32.584533,228.06129,复核服务小区下倾角，优化远端覆盖。
KG_ID_87GM7S3W9Z,Kaggle5GRootCause,ID_87GM7S3W9Z,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:44:32.000000,2025-05-07 14:44:41.000000,KG_0033317_16_764,128.18685,32.580774,128.18687,32.580697,8.7952793,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_04WB1A9U55,Kaggle5GRootCause,ID_04WB1A9U55,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:54:02.000000,2025-05-07 14:54:11.000000,KG_0033317_1_567,128.18425,32.580349,128.18443,32.579856,57.224068,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_DI6O0I69YY,Kaggle5GRootCause,ID_DI6O0I69YY,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:14:25.000000,2025-05-07 11:14:34.000000,KG_0034039_0_364,128.19019,32.578839,128.19111,32.578716,87.106905,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_9I0SJQ8ZRG,Kaggle5GRootCause,ID_9I0SJQ8ZRG,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:46:32.000000,2025-05-07 13:46:41.000000,KG_0033916_27_44,128.19664,32.582421,128.19717,32.582204,54.98063,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_ACZEZJ1NNN,Kaggle5GRootCause,ID_ACZEZJ1NNN,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:49:22.000000,2025-05-07 13:49:31.000000,KG_0033918_53_688,128.19301,32.585431,128.19302,32.586442,112.42709,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_EEW77YUT9N,Kaggle5GRootCause,ID_EEW77YUT9N,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:47:15.000000,2025-05-07 11:47:24.000000,KG_0034038_5_719,128.18935,32.576809,128.18877,32.577213,70.596699,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_N682I8U12I,Kaggle5GRootCause,ID_N682I8U12I,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:30:56.000000,2025-05-07 16:31:05.000000,KG_0033317_1_567,128.18299,32.578651,128.18429,32.579836,178.96287,复核服务小区下倾角，优化远端覆盖。
KG_ID_9OAHWNT7UX,Kaggle5GRootCause,ID_9OAHWNT7UX,C3,信道干扰,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:01:02.000000,2025-05-07 15:01:11.000000,KG_0033317_14_96,128.18513,32.580453,128.18505,32.579635,91.257795,优化邻区关系和切换策略，降低强邻区抢占影响。
KG_ID_L45ZQGH2J4,Kaggle5GRootCause,ID_L45ZQGH2J4,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:13:35.000000,2025-05-07 11:13:44.000000,KG_0034038_2_258,128.18882,32.578722,128.18791,32.579046,92.253931,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_OIRVAF55TR,Kaggle5GRootCause,ID_OIRVAF55TR,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:18:02.000000,2025-05-07 14:18:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_0HJNQIU4E1,Kaggle5GRootCause,ID_0HJNQIU4E1,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:29:25.000000,2025-05-07 11:29:34.000000,KG_0033918_25_477,128.19475,32.581134,128.19389,32.582256,148.80651,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_28RIZ11PU5,Kaggle5GRootCause,ID_28RIZ11PU5,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:39:32.000000,2025-05-07 14:39:41.000000,KG_0033237_4_596,128.18824,32.585977,128.18802,32.58587,23.291121,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_GXR6SOAECE,Kaggle5GRootCause,ID_GXR6SOAECE,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:23:55.000000,2025-05-07 11:24:04.000000,KG_0033917_15_482,128.19303,32.580097,128.19459,32.579833,149.13206,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_E5QXCLA5MQ,Kaggle5GRootCause,ID_E5QXCLA5MQ,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:35:12.000000,2025-05-07 14:35:21.000000,KG_0033164_4_330,128.1868,32.58471,128.1862,32.584354,69.05497,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_ZJQICWCELW,Kaggle5GRootCause,ID_ZJQICWCELW,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:39:02.000000,2025-05-07 13:39:11.000000,KG_0033918_24_983,128.19598,32.583091,128.19384,32.582249,221.7858,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_PJGAGBSDJB,Kaggle5GRootCause,ID_PJGAGBSDJB,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:25:52.000000,2025-05-07 14:26:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_OTS3NWAKAE,Kaggle5GRootCause,ID_OTS3NWAKAE,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:11:35.000000,2025-05-07 11:11:44.000000,KG_0034038_4_712,128.18848,32.579637,128.18793,32.579079,81.190063,复核服务小区下倾角，优化远端覆盖。
KG_ID_EYRMGHSJVG,Kaggle5GRootCause,ID_EYRMGHSJVG,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:31:45.000000,2025-05-07 11:31:54.000000,KG_0033917_15_482,128.19443,32.579984,128.19467,32.579844,27.273021,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_XMLTN6LV7Q,Kaggle5GRootCause,ID_XMLTN6LV7Q,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:04:12.000000,2025-05-07 14:04:21.000000,KG_0033237_15_333,128.19092,32.585407,128.19044,32.5866,140.10134,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_S7W790KYG0,Kaggle5GRootCause,ID_S7W790KYG0,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:03:02.000000,2025-05-07 15:03:11.000000,KG_0033317_1_567,128.18429,32.580343,128.18431,32.57984,55.95075,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_8I0MPIV0WR,Kaggle5GRootCause,ID_8I0MPIV0WR,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:23:46.000000,2025-05-07 16:23:55.000000,KG_0034038_4_712,128.18813,32.579082,128.18818,32.579116,6.2953468,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_TI68RL2JOC,Kaggle5GRootCause,ID_TI68RL2JOC,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:52:55.000000,2025-05-07 11:53:04.000000,KG_0033164_14_129,128.19,32.580962,128.1892,32.581002,75.59332,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_XFZCOHDIL7,Kaggle5GRootCause,ID_XFZCOHDIL7,C2,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:24:22.000000,2025-05-07 15:24:31.000000,KG_0034038_4_712,128.1873,32.579225,128.18822,32.579121,86.151126,检查越区覆盖，调整功率、方位角或切换边界。
KG_ID_LIK6KUNQZ9,Kaggle5GRootCause,ID_LIK6KUNQZ9,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 11:22:05.000000,2025-05-07 11:22:14.000000,KG_0033918_52_696,128.19315,32.582472,128.1922,32.582554,89.73083,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_K4HBDODIMY,Kaggle5GRootCause,ID_K4HBDODIMY,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:14:02.000000,2025-05-07 14:14:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_X6844DXZ6P,Kaggle5GRootCause,ID_X6844DXZ6P,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:35:52.000000,2025-05-07 13:36:01.000000,KG_0033918_38_226,128.1954,32.585903,128.19566,32.586081,31.589456,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_JOKI8SC6UP,Kaggle5GRootCause,ID_JOKI8SC6UP,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:20:12.000000,2025-05-07 14:20:21.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,复核服务小区下倾角，优化远端覆盖。
KG_ID_PWN46L5V70,Kaggle5GRootCause,ID_PWN46L5V70,C6,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:25:26.000000,2025-05-07 16:25:35.000000,KG_0034038_24_284,128.18735,32.577272,128.18728,32.57785,64.513064,重新规划 PCI，消除 PCI mod 30 冲突。
KG_ID_S98VKITFNU,Kaggle5GRootCause,ID_S98VKITFNU,C4,信道干扰,严重,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 15:22:52.000000,2025-05-07 15:23:01.000000,KG_0034038_4_712,128.18826,32.579571,128.18792,32.579079,63.015539,处理同频重叠覆盖，优化频点、功率和覆盖边界。
KG_ID_WGNOABDGHE,Kaggle5GRootCause,ID_WGNOABDGHE,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:34:22.000000,2025-05-07 13:34:31.000000,KG_0033237_17_418,128.19127,32.58731,128.19192,32.587816,82.40808,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_A5AGEQGMEI,Kaggle5GRootCause,ID_A5AGEQGMEI,C1,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:26:52.000000,2025-05-07 14:27:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,复核服务小区下倾角，优化远端覆盖。
KG_ID_PI1SV04TSA,Kaggle5GRootCause,ID_PI1SV04TSA,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:40:02.000000,2025-05-07 14:40:11.000000,KG_0033237_15_333,128.18987,32.585577,128.19056,32.586618,132.53017,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_BG20RY2ECY,Kaggle5GRootCause,ID_BG20RY2ECY,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 13:50:32.000000,2025-05-07 13:50:41.000000,KG_0033918_28_400,128.19316,32.584123,128.19351,32.584475,51.259939,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_8ERT0IVDPP,Kaggle5GRootCause,ID_8ERT0IVDPP,C8,带宽不足,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:14:02.000000,2025-05-07 14:14:11.000000,KG_0033164_4_330,128.18681,32.584212,128.18599,32.584323,77.515506,检查 RB 调度资源，评估扩容或负载均衡。
KG_ID_M3X5DIKZCX,Kaggle5GRootCause,ID_M3X5DIKZCX,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:22:52.000000,2025-05-07 14:23:01.000000,KG_0033164_4_330,128.18692,32.584056,128.18599,32.584323,91.876177,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_41LU3UJZBU,Kaggle5GRootCause,ID_41LU3UJZBU,C5,基站故障,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 14:53:32.000000,2025-05-07 14:53:41.000000,KG_0033317_1_567,128.18405,32.580292,128.18428,32.579835,55.212249,调整切换门限、迟滞和定时器，减少频繁切换。
KG_ID_FXWG6K34KV,Kaggle5GRootCause,ID_FXWG6K34KV,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:23:56.000000,2025-05-07 16:24:05.000000,KG_0034038_2_258,128.18789,32.578533,128.18791,32.579046,57.097317,结合高速移动场景优化移动性和覆盖连续性。
KG_ID_P6DB5HH1MV,Kaggle5GRootCause,ID_P6DB5HH1MV,C7,信号中断/覆盖退化,一般,RSRP;SINR;throughput_mbps;rb_num;serving_pci,2025-05-07 16:44:36.000000,2025-05-07 16:44:45.000000,KG_0034038_24_284,128.18596,32.57894,128.1872,32.57784,169.29607,结合高速移动场景优化移动性和覆盖连续性。
